File Title: ,C:\Users\slank\Desktop\SPS36.LOG
File Name: ,C:\Users\slank\Desktop\SPS36.LOG
Start Time:,8/10/2017 9:07:16 AM
End Time:,8/10/2017 1:30:00 PM
Interval:,1
Records:,1331
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Velocity (ft/s),Volume (gal/m),Error #
8/10/2017 9:14:53 AM,8.09020904376071,302.77756511999,0
8/10/2017 9:14:55 AM,8.07619464174679,302.25307354067,0
8/10/2017 9:14:56 AM,8.07619464174679,302.25307354067,0
8/10/2017 9:14:58 AM,8.05891880649934,301.606522221249,0
8/10/2017 9:14:59 AM,8.05891880649934,301.606522221249,0
8/10/2017 9:15:00 AM,8.04546886575925,301.103155709177,0
8/10/2017 9:15:01 AM,8.04546886575925,301.103155709177,0
8/10/2017 9:15:02 AM,8.04546886575925,301.103155709177,0
8/10/2017 9:15:03 AM,8.04546886575925,301.103155709177,0
8/10/2017 9:15:04 AM,8.02340134156497,300.277274547438,0
8/10/2017 9:15:07 AM,7.84529045133426,293.611441640809,0
8/10/2017 9:15:08 AM,7.84529045133426,293.611441640809,0
8/10/2017 9:15:10 AM,7.8304199393056,293.05490998634,0
8/10/2017 9:15:11 AM,7.8304199393056,293.05490998634,0
8/10/2017 9:15:12 AM,7.8304199393056,293.05490998634,0
8/10/2017 9:15:14 AM,7.82947814504581,293.019663162521,0
8/10/2017 9:15:15 AM,7.82947814504581,293.019663162521,0
8/10/2017 9:15:17 AM,7.82411212323219,292.818838806769,0
8/10/2017 9:15:18 AM,7.82411212323219,292.818838806769,0
8/10/2017 9:15:19 AM,7.81781069920739,292.583006850797,0
8/10/2017 9:15:20 AM,7.81781069920739,292.583006850797,0
8/10/2017 9:15:21 AM,7.81781069920739,292.583006850797,0
8/10/2017 9:15:23 AM,7.80901478531248,292.253818151506,0
8/10/2017 9:15:26 AM,7.79468974446866,291.717700856703,0
8/10/2017 9:15:27 AM,7.79468974446866,291.717700856703,0
8/10/2017 9:15:29 AM,7.77361808581703,290.929090146513,0
8/10/2017 9:15:31 AM,7.77361808581703,290.929090146513,0
8/10/2017 9:15:33 AM,7.76363106426479,290.555324023533,0
8/10/2017 9:15:34 AM,7.76363106426479,290.555324023533,0
8/10/2017 9:15:35 AM,7.7402765731551,289.681277887696,0
8/10/2017 9:15:36 AM,7.7402765731551,289.681277887696,0
8/10/2017 9:15:38 AM,7.55344064427755,282.688908801003,0
8/10/2017 9:15:39 AM,7.55344064427755,282.688908801003,0
8/10/2017 9:15:41 AM,7.55344064427755,282.688908801003,0
8/10/2017 9:15:42 AM,7.5390120033129,282.148914252576,0
8/10/2017 9:15:43 AM,7.5390120033129,282.148914252576,0
8/10/2017 9:15:45 AM,7.52415357640802,281.592834886093,0
8/10/2017 9:15:46 AM,7.52415357640802,281.592834886093,0
8/10/2017 9:15:47 AM,7.50979489143996,281.055458453736,0
8/10/2017 9:15:49 AM,7.50979489143996,281.055458453736,0
8/10/2017 9:15:50 AM,7.50979489143996,281.055458453736,0
8/10/2017 9:15:51 AM,7.50336310480708,280.81474765312,0
8/10/2017 9:15:52 AM,7.50336310480708,280.81474765312,0
8/10/2017 9:15:53 AM,7.50336310480708,280.81474765312,0
8/10/2017 9:15:54 AM,7.48771951231774,280.229283319871,0
8/10/2017 9:15:55 AM,7.48771951231774,280.229283319871,0
8/10/2017 9:15:57 AM,7.4646565259313,279.366146802049,0
8/10/2017 9:15:58 AM,7.4646565259313,279.366146802049,0
8/10/2017 9:16:01 AM,7.26660912990872,271.954186490305,0
8/10/2017 9:16:02 AM,7.26660912990872,271.954186490305,0
8/10/2017 9:16:03 AM,7.26978032174875,272.072868929616,0
8/10/2017 9:16:04 AM,7.26978032174875,272.072868929616,0
8/10/2017 9:16:05 AM,7.26978032174875,272.072868929616,0
8/10/2017 9:16:06 AM,7.27055176673871,272.101740400603,0
8/10/2017 9:16:08 AM,7.27055176673871,272.101740400603,0
8/10/2017 9:16:10 AM,7.26621422299603,271.939407026285,0
8/10/2017 9:16:11 AM,7.26621422299603,271.939407026285,0
8/10/2017 9:16:13 AM,7.25477621564094,271.511337492103,0
8/10/2017 9:16:14 AM,7.25477621564094,271.511337492103,0
8/10/2017 9:16:16 AM,7.24718617419198,271.227278791438,0
8/10/2017 9:16:17 AM,7.24718617419198,271.227278791438,0
8/10/2017 9:16:18 AM,7.24718617419198,271.227278791438,0
8/10/2017 9:16:20 AM,6.79606768954867,254.344086327301,0
8/10/2017 9:16:21 AM,6.79606768954867,254.344086327301,0
8/10/2017 9:16:22 AM,6.03825341618101,225.982747422172,0
8/10/2017 9:16:24 AM,6.03825341618101,225.982747422172,0
8/10/2017 9:16:25 AM,-2.42607707602578E-02,-0.907963818857087,0
8/10/2017 9:16:27 AM,-2.42607707602578E-02,-0.907963818857087,0
8/10/2017 9:16:28 AM,-2.42607707602578E-02,-0.907963818857087,0
8/10/2017 9:16:30 AM,-2.14875292699035E-02,-0.804174744755622,0
8/10/2017 9:16:33 AM,-9.11947223590018E-03,-0.341297929859385,0
8/10/2017 9:16:34 AM,-9.11947223590018E-03,-0.341297929859385,0
8/10/2017 9:16:35 AM,-6.58631290093457E-03,-0.246493974689232,0
8/10/2017 9:16:37 AM,-6.58631290093457E-03,-0.246493974689232,0
8/10/2017 9:16:38 AM,-6.58631290093457E-03,-0.246493974689232,0
8/10/2017 9:16:39 AM,-1.90423426955777E-02,-0.712663186372664,0
8/10/2017 9:16:40 AM,-1.90423426955777E-02,-0.712663186372664,0
8/10/2017 9:16:41 AM,-1.90423426955777E-02,-0.712663186372664,0
8/10/2017 9:16:43 AM,-1.85829693062633E-02,-0.695471052579185,0
8/10/2017 9:16:45 AM,-1.83532788033473E-02,-0.686874843157659,0
8/10/2017 9:16:46 AM,-1.83532788033473E-02,-0.686874843157659,0
8/10/2017 9:16:47 AM,-1.83532788033473E-02,-0.686874843157659,0
8/10/2017 9:16:48 AM,-1.83532788033473E-02,-0.686874843157659,0
8/10/2017 9:16:49 AM,-1.92481140167099E-02,-0.720364216005759,0
8/10/2017 9:16:52 AM,-1.95614396602442E-02,-0.732090485985411,0
8/10/2017 9:16:53 AM,-1.95614396602442E-02,-0.732090485985411,0
8/10/2017 9:16:54 AM,-2.01345361770962E-02,-0.753538728795035,0
8/10/2017 9:16:55 AM,-2.01345361770962E-02,-0.753538728795035,0
8/10/2017 9:16:56 AM,-2.01345361770962E-02,-0.753538728795035,0
8/10/2017 9:16:57 AM,-2.01345361770962E-02,-0.753538728795035,0
8/10/2017 9:16:59 AM,-0.020046864790262,-0.750257610978081,0
8/10/2017 9:17:00 AM,-0.020046864790262,-0.750257610978081,0
8/10/2017 9:17:01 AM,-2.00334305847025E-02,-0.749754833358044,0
8/10/2017 9:17:02 AM,-2.00334305847025E-02,-0.749754833358044,0
8/10/2017 9:17:04 AM,-2.04720207000842E-02,-0.766169149292611,0
8/10/2017 9:17:05 AM,-2.04720207000842E-02,-0.766169149292611,0
8/10/2017 9:17:07 AM,-2.04720207000842E-02,-0.766169149292611,0
8/10/2017 9:17:08 AM,-2.02947069440237E-02,-0.759533149279274,0
8/10/2017 9:17:09 AM,-2.02947069440237E-02,-0.759533149279274,0
8/10/2017 9:17:11 AM,0.352292262110305,13.1846028644506,0
8/10/2017 9:17:12 AM,0.352292262110305,13.1846028644506,0
8/10/2017 9:17:13 AM,1.07554837500234,40.2525962420115,5
8/10/2017 9:17:15 AM,1.07554837500234,40.2525962420115,5
8/10/2017 9:17:16 AM,1.07554837500234,40.2525962420115,5
8/10/2017 9:17:18 AM,1.07554837500234,40.2525962420115,0
8/10/2017 9:17:20 AM,6.86159727813861,256.796543262499,0
8/10/2017 9:17:21 AM,6.86159727813861,256.796543262499,0
8/10/2017 9:17:22 AM,-2.98564962500993E-02,-1.11738487704355,0
8/10/2017 9:17:23 AM,-2.98564962500993E-02,-1.11738487704355,0
8/10/2017 9:17:24 AM,-2.98564962500993E-02,-1.11738487704355,0
8/10/2017 9:17:26 AM,-0.121794961316706,-4.55819888359937,0
8/10/2017 9:17:27 AM,-0.121794961316706,-4.55819888359937,0
8/10/2017 9:17:29 AM,3.43611895098024,128.597385285465,0
8/10/2017 9:17:30 AM,3.43611895098024,128.597385285465,0
8/10/2017 9:17:32 AM,3.04866678291835,114.096916458061,0
8/10/2017 9:17:34 AM,3.04866678291835,114.096916458061,0
8/10/2017 9:17:35 AM,2.85872681066864,106.988377975847,0
8/10/2017 9:17:36 AM,2.85872681066864,106.988377975847,0
8/10/2017 9:17:37 AM,2.85872681066864,106.988377975847,0
8/10/2017 9:17:38 AM,2.67929343148155,100.273050676187,0
8/10/2017 9:17:39 AM,2.67929343148155,100.273050676187,0
8/10/2017 9:17:40 AM,2.67929343148155,100.273050676187,0
8/10/2017 9:17:42 AM,2.37993750264374,89.0695998447596,0
8/10/2017 9:17:43 AM,2.37993750264374,89.0695998447596,0
8/10/2017 9:17:45 AM,-1.49099280586926E-02,-0.558006806660544,0
8/10/2017 9:17:46 AM,-1.49099280586926E-02,-0.558006806660544,0
8/10/2017 9:17:48 AM,-1.49091503817343E-02,-0.557977701956994,0
8/10/2017 9:17:51 AM,-2.14894307286155E-02,-0.804245907198508,0
8/10/2017 9:17:52 AM,-2.14894307286155E-02,-0.804245907198508,0
8/10/2017 9:17:53 AM,-2.14894307286155E-02,-0.804245907198508,0
8/10/2017 9:17:54 AM,-1.70963686400846E-02,-0.639834748550866,0
8/10/2017 9:17:55 AM,-1.70963686400846E-02,-0.639834748550866,0
8/10/2017 9:17:56 AM,-1.70963686400846E-02,-0.639834748550866,0
8/10/2017 9:17:57 AM,-1.80163455968967E-02,-0.674265055783148,0
8/10/2017 9:17:58 AM,-1.80163455968967E-02,-0.674265055783148,0
8/10/2017 9:18:00 AM,-0.018897048352912,-0.707225518809307,0
8/10/2017 9:18:01 AM,-0.018897048352912,-0.707225518809307,0
8/10/2017 9:18:02 AM,-0.018897048352912,-0.707225518809307,0
8/10/2017 9:18:04 AM,-1.92323766938308E-02,-0.719775243795391,0
8/10/2017 9:18:05 AM,-1.92323766938308E-02,-0.719775243795391,0
8/10/2017 9:18:06 AM,-1.93388433268438E-02,-0.723759777166017,0
8/10/2017 9:18:07 AM,-1.93388433268438E-02,-0.723759777166017,0
8/10/2017 9:18:09 AM,-0.019061961793998,-0.713397434748376,0
8/10/2017 9:18:10 AM,-0.019061961793998,-0.713397434748376,0
8/10/2017 9:18:11 AM,-0.019061961793998,-0.713397434748376,0
8/10/2017 9:18:12 AM,-0.019061961793998,-0.713397434748376,0
8/10/2017 9:18:13 AM,-2.10547911605054E-02,-0.787979441223974,5
8/10/2017 9:18:14 AM,-2.10547911605054E-02,-0.787979441223974,5
8/10/2017 9:18:15 AM,-2.10547911605054E-02,-0.787979441223974,2
8/10/2017 9:18:17 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:18 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:19 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:20 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:21 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:22 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:23 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:25 AM,-2.10547911605054E-02,-0.787979441223974,1
8/10/2017 9:18:26 AM,0,0,1
8/10/2017 9:18:27 AM,0,0,1
8/10/2017 9:18:28 AM,0,0,1
8/10/2017 9:18:29 AM,0,0,1
8/10/2017 9:18:30 AM,0,0,1
8/10/2017 9:18:31 AM,0,0,1
8/10/2017 9:18:32 AM,0,0,1
8/10/2017 9:18:33 AM,0,0,1
8/10/2017 9:18:34 AM,0,0,1
8/10/2017 9:18:36 AM,0,0,1
8/10/2017 9:18:37 AM,0,0,1
8/10/2017 9:18:38 AM,0,0,1
8/10/2017 9:18:39 AM,0,0,1
8/10/2017 9:18:40 AM,0,0,1
8/10/2017 9:18:41 AM,0,0,1
8/10/2017 9:18:42 AM,0,0,1
8/10/2017 9:18:44 AM,0,0,1
8/10/2017 9:18:45 AM,0,0,1
8/10/2017 9:18:46 AM,0,0,1
8/10/2017 9:18:47 AM,0,0,1
8/10/2017 9:18:49 AM,0,0,1
8/10/2017 9:18:50 AM,0,0,1
8/10/2017 9:18:52 AM,0,0,1
8/10/2017 9:18:53 AM,0,0,1
8/10/2017 9:18:54 AM,0,0,1
8/10/2017 9:18:55 AM,0,0,1
8/10/2017 9:18:56 AM,0,0,1
8/10/2017 9:18:57 AM,0,0,1
8/10/2017 9:18:58 AM,0,0,1
8/10/2017 9:19:00 AM,0,0,1
8/10/2017 9:19:01 AM,0,0,1
8/10/2017 9:19:02 AM,0,0,1
8/10/2017 9:19:03 AM,0,0,1
8/10/2017 9:19:05 AM,0,0,1
8/10/2017 9:19:06 AM,0,0,1
8/10/2017 9:19:08 AM,0,0,1
8/10/2017 9:19:09 AM,0,0,1
8/10/2017 9:19:10 AM,0,0,1
8/10/2017 9:19:11 AM,0,0,1
8/10/2017 9:19:12 AM,0,0,1
8/10/2017 9:19:13 AM,0,0,1
8/10/2017 9:19:14 AM,0,0,1
8/10/2017 9:19:15 AM,0,0,1
8/10/2017 9:19:16 AM,0,0,1
8/10/2017 9:19:17 AM,0,0,1
8/10/2017 9:19:19 AM,0,0,1
8/10/2017 9:19:20 AM,0,0,1
8/10/2017 9:19:21 AM,0,0,1
8/10/2017 9:19:22 AM,0,0,1
8/10/2017 9:19:23 AM,0,0,1
8/10/2017 9:19:24 AM,0,0,1
8/10/2017 9:19:25 AM,0,0,1
8/10/2017 9:19:27 AM,0,0,1
8/10/2017 9:19:28 AM,0,0,1
8/10/2017 9:19:29 AM,0,0,1
8/10/2017 9:19:30 AM,0,0,1
8/10/2017 9:19:31 AM,0,0,1
8/10/2017 9:19:32 AM,0,0,1
8/10/2017 9:19:33 AM,0,0,1
8/10/2017 9:19:35 AM,0,0,1
8/10/2017 9:19:36 AM,0,0,1
8/10/2017 9:19:37 AM,0,0,1
8/10/2017 9:19:38 AM,0,0,1
8/10/2017 9:19:39 AM,0,0,1
8/10/2017 9:19:40 AM,0,0,1
8/10/2017 9:19:41 AM,0,0,1
8/10/2017 9:19:43 AM,0,0,1
8/10/2017 9:19:44 AM,0,0,1
8/10/2017 9:19:45 AM,0,0,1
8/10/2017 9:19:47 AM,0,0,1
8/10/2017 9:19:48 AM,0,0,1
8/10/2017 9:19:49 AM,0,0,1
8/10/2017 9:19:51 AM,0,0,1
8/10/2017 9:19:52 AM,0,0,1
8/10/2017 9:19:55 AM,0,0,1
8/10/2017 9:19:56 AM,0,0,1
8/10/2017 9:19:57 AM,0,0,1
8/10/2017 9:19:58 AM,0,0,1
8/10/2017 9:19:59 AM,0,0,1
8/10/2017 9:20:00 AM,0,0,1
8/10/2017 9:20:02 AM,0,0,1
8/10/2017 9:20:03 AM,0,0,1
8/10/2017 9:20:04 AM,0,0,1
8/10/2017 9:20:06 AM,0,0,1
8/10/2017 9:20:07 AM,0,0,1
8/10/2017 9:20:08 AM,0,0,1
8/10/2017 9:20:10 AM,0,0,1
8/10/2017 9:20:11 AM,0,0,1
8/10/2017 9:20:12 AM,0,0,1
8/10/2017 9:20:13 AM,0,0,1
8/10/2017 9:20:14 AM,0,0,1
8/10/2017 9:20:15 AM,0,0,1
8/10/2017 9:20:16 AM,0,0,1
8/10/2017 9:20:19 AM,0,0,1
8/10/2017 9:20:20 AM,0,0,1
8/10/2017 9:20:21 AM,0,0,1
8/10/2017 9:20:22 AM,0,0,1
8/10/2017 9:20:23 AM,0,0,1
8/10/2017 9:20:25 AM,0,0,1
8/10/2017 9:20:26 AM,0,0,1
8/10/2017 9:20:27 AM,0,0,1
8/10/2017 9:20:28 AM,0,0,1
8/10/2017 9:20:29 AM,0,0,1
8/10/2017 9:20:30 AM,0,0,1
8/10/2017 9:20:31 AM,0,0,1
8/10/2017 9:20:32 AM,0,0,1
8/10/2017 9:20:33 AM,0,0,1
8/10/2017 9:20:34 AM,0,0,1
8/10/2017 9:20:35 AM,0,0,1
8/10/2017 9:20:38 AM,0,0,1
8/10/2017 9:20:39 AM,0,0,1
8/10/2017 9:20:40 AM,0,0,1
8/10/2017 9:20:41 AM,0,0,1
8/10/2017 9:20:42 AM,0,0,1
8/10/2017 9:20:43 AM,0,0,1
8/10/2017 9:20:45 AM,0,0,1
8/10/2017 9:20:46 AM,0,0,1
8/10/2017 9:20:47 AM,0,0,1
8/10/2017 9:20:48 AM,0,0,1
8/10/2017 9:20:49 AM,0,0,1
8/10/2017 9:20:50 AM,0,0,1
8/10/2017 9:20:51 AM,0,0,1
8/10/2017 9:20:53 AM,0,0,1
8/10/2017 9:20:54 AM,0,0,1
8/10/2017 9:20:55 AM,0,0,1
8/10/2017 9:20:56 AM,0,0,1
8/10/2017 9:20:57 AM,0,0,1
8/10/2017 9:20:58 AM,0,0,1
8/10/2017 9:20:59 AM,0,0,1
8/10/2017 9:21:01 AM,0,0,1
8/10/2017 9:21:02 AM,0,0,1
8/10/2017 9:21:03 AM,0,0,1
8/10/2017 9:21:04 AM,0,0,1
8/10/2017 9:21:05 AM,0,0,1
8/10/2017 9:21:06 AM,0,0,1
8/10/2017 9:21:07 AM,0,0,1
8/10/2017 9:21:09 AM,0,0,1
8/10/2017 9:21:10 AM,0,0,1
8/10/2017 9:21:11 AM,0,0,1
8/10/2017 9:21:13 AM,0,0,1
8/10/2017 9:21:14 AM,0,0,1
8/10/2017 9:21:15 AM,0,0,1
8/10/2017 9:21:16 AM,0,0,1
8/10/2017 9:21:17 AM,0,0,1
8/10/2017 9:21:18 AM,0,0,1
8/10/2017 9:21:20 AM,0,0,1
8/10/2017 9:21:21 AM,0,0,1
8/10/2017 9:21:22 AM,0,0,1
8/10/2017 9:21:23 AM,0,0,1
8/10/2017 9:21:24 AM,0,0,1
8/10/2017 9:21:25 AM,0,0,1
8/10/2017 9:21:26 AM,0,0,1
8/10/2017 9:21:28 AM,0,0,1
8/10/2017 9:21:29 AM,0,0,1
8/10/2017 9:21:30 AM,0,0,1
8/10/2017 9:21:31 AM,0,0,1
8/10/2017 9:21:32 AM,0,0,1
8/10/2017 9:21:33 AM,0,0,1
8/10/2017 9:21:34 AM,0,0,1
8/10/2017 9:21:36 AM,0,0,1
8/10/2017 9:21:37 AM,0,0,1
8/10/2017 9:21:38 AM,0,0,1
8/10/2017 9:21:39 AM,0,0,1
8/10/2017 9:21:40 AM,0,0,1
8/10/2017 9:21:41 AM,0,0,1
8/10/2017 9:21:42 AM,0,0,1
8/10/2017 9:21:44 AM,0,0,1
8/10/2017 9:21:45 AM,0,0,1
8/10/2017 9:21:46 AM,0,0,1
8/10/2017 9:21:47 AM,0,0,1
8/10/2017 9:21:48 AM,0,0,1
8/10/2017 9:21:49 AM,0,0,1
8/10/2017 9:21:50 AM,0,0,1
8/10/2017 9:21:51 AM,0,0,1
8/10/2017 9:21:52 AM,0,0,1
8/10/2017 9:21:53 AM,0,0,1
8/10/2017 9:21:55 AM,0,0,1
8/10/2017 9:21:56 AM,0,0,1
8/10/2017 9:21:57 AM,0,0,1
8/10/2017 9:21:58 AM,0,0,1
8/10/2017 9:21:59 AM,0,0,1
8/10/2017 9:22:00 AM,0,0,1
8/10/2017 9:22:01 AM,0,0,1
8/10/2017 9:22:03 AM,0,0,1
8/10/2017 9:22:04 AM,0,0,1
8/10/2017 9:22:05 AM,0,0,1
8/10/2017 9:22:06 AM,0,0,1
8/10/2017 9:22:07 AM,0,0,1
8/10/2017 9:22:08 AM,0,0,1
8/10/2017 9:22:09 AM,0,0,1
8/10/2017 9:22:11 AM,0,0,1
8/10/2017 9:22:13 AM,0,0,1
8/10/2017 9:22:14 AM,0,0,1
8/10/2017 9:22:15 AM,0,0,1
8/10/2017 9:22:16 AM,0,0,1
8/10/2017 9:22:17 AM,0,0,1
8/10/2017 9:22:19 AM,0,0,1
8/10/2017 9:22:20 AM,0,0,1
8/10/2017 9:22:21 AM,0,0,1
8/10/2017 9:22:22 AM,0,0,1
8/10/2017 9:22:23 AM,0,0,1
8/10/2017 9:22:24 AM,0,0,1
8/10/2017 9:22:25 AM,0,0,1
8/10/2017 9:22:27 AM,0,0,1
8/10/2017 9:22:28 AM,0,0,1
8/10/2017 9:22:29 AM,0,0,1
8/10/2017 9:22:31 AM,0,0,1
8/10/2017 9:22:32 AM,0,0,1
8/10/2017 9:22:33 AM,0,0,1
8/10/2017 9:22:34 AM,0,0,1
8/10/2017 9:22:35 AM,0,0,1
8/10/2017 9:22:36 AM,0,0,1
8/10/2017 9:22:38 AM,0,0,1
8/10/2017 9:22:39 AM,0,0,1
8/10/2017 9:22:40 AM,0,0,1
8/10/2017 9:22:41 AM,0,0,1
8/10/2017 9:22:42 AM,0,0,1
8/10/2017 9:22:43 AM,0,0,1
8/10/2017 9:22:44 AM,0,0,1
8/10/2017 9:22:46 AM,0,0,1
8/10/2017 9:22:48 AM,0,0,1
8/10/2017 9:22:49 AM,0,0,1
8/10/2017 9:22:50 AM,0,0,1
8/10/2017 9:22:51 AM,0,0,1
8/10/2017 9:22:52 AM,0,0,1
8/10/2017 9:22:54 AM,0,0,1
8/10/2017 9:22:55 AM,0,0,1
8/10/2017 9:22:56 AM,0,0,1
8/10/2017 9:22:57 AM,0,0,1
8/10/2017 9:22:58 AM,0,0,1
8/10/2017 9:22:59 AM,0,0,1
8/10/2017 9:23:00 AM,0,0,1
8/10/2017 9:23:02 AM,0,0,1
8/10/2017 9:23:03 AM,0,0,1
8/10/2017 9:23:04 AM,0,0,1
8/10/2017 9:23:05 AM,0,0,1
8/10/2017 9:23:06 AM,0,0,1
8/10/2017 9:23:08 AM,0,0,1
8/10/2017 9:23:10 AM,0,0,1
8/10/2017 9:23:11 AM,0,0,1
8/10/2017 9:23:13 AM,0,0,1
8/10/2017 9:23:14 AM,0,0,1
8/10/2017 9:23:15 AM,0,0,1
8/10/2017 9:23:16 AM,0,0,1
8/10/2017 9:23:17 AM,0,0,1
8/10/2017 9:23:18 AM,0,0,1
8/10/2017 9:23:19 AM,0,0,1
8/10/2017 9:23:21 AM,0,0,1
8/10/2017 9:23:22 AM,0,0,1
8/10/2017 9:23:23 AM,0,0,1
8/10/2017 9:23:24 AM,0,0,1
8/10/2017 9:23:25 AM,0,0,1
8/10/2017 9:23:26 AM,0,0,1
8/10/2017 9:23:27 AM,0,0,1
8/10/2017 9:23:29 AM,0,0,1
8/10/2017 9:23:30 AM,0,0,1
8/10/2017 9:23:31 AM,0,0,1
8/10/2017 9:23:32 AM,0,0,1
8/10/2017 9:23:33 AM,0,0,1
8/10/2017 9:23:34 AM,0,0,1
8/10/2017 9:23:35 AM,0,0,1
8/10/2017 9:23:37 AM,0,0,1
8/10/2017 9:23:38 AM,0,0,1
8/10/2017 9:23:39 AM,0,0,1
8/10/2017 9:23:40 AM,0,0,1
8/10/2017 9:23:41 AM,0,0,1
8/10/2017 9:23:42 AM,0,0,1
8/10/2017 9:23:43 AM,0,0,1
8/10/2017 9:23:45 AM,0,0,1
8/10/2017 9:23:46 AM,0,0,1
8/10/2017 9:23:47 AM,0,0,1
8/10/2017 9:23:48 AM,0,0,1
8/10/2017 9:23:49 AM,0,0,1
8/10/2017 9:23:50 AM,0,0,1
8/10/2017 9:23:51 AM,0,0,1
8/10/2017 9:23:52 AM,0,0,1
8/10/2017 9:23:53 AM,0,0,1
8/10/2017 9:23:54 AM,0,0,1
8/10/2017 9:23:56 AM,0,0,1
8/10/2017 9:23:57 AM,0,0,1
8/10/2017 9:23:58 AM,0,0,1
8/10/2017 9:23:59 AM,0,0,1
8/10/2017 9:24:00 AM,0,0,1
8/10/2017 9:24:01 AM,0,0,1
8/10/2017 9:24:02 AM,0,0,1
8/10/2017 9:24:04 AM,0,0,1
8/10/2017 9:24:05 AM,0,0,1
8/10/2017 9:24:06 AM,0,0,1
8/10/2017 9:24:07 AM,0,0,1
8/10/2017 9:24:08 AM,0,0,1
8/10/2017 9:24:10 AM,0,0,1
8/10/2017 9:24:12 AM,0,0,1
8/10/2017 9:24:13 AM,0,0,1
8/10/2017 9:24:14 AM,0,0,1
8/10/2017 9:24:15 AM,0,0,1
8/10/2017 9:24:16 AM,0,0,1
8/10/2017 9:24:17 AM,0,0,1
8/10/2017 9:24:18 AM,0,0,1
8/10/2017 9:24:20 AM,0,0,1
8/10/2017 9:24:21 AM,0,0,1
8/10/2017 9:24:22 AM,0,0,1
8/10/2017 9:24:23 AM,0,0,1
8/10/2017 9:24:24 AM,0,0,1
8/10/2017 9:24:25 AM,0,0,1
8/10/2017 9:24:26 AM,0,0,1
8/10/2017 9:24:28 AM,0,0,1
8/10/2017 9:24:29 AM,0,0,1
8/10/2017 9:24:30 AM,0,0,1
8/10/2017 9:24:31 AM,0,0,1
8/10/2017 9:24:32 AM,0,0,1
8/10/2017 9:24:33 AM,0,0,1
8/10/2017 9:24:34 AM,0,0,1
8/10/2017 9:24:35 AM,0,0,1
8/10/2017 9:24:36 AM,0,0,1
8/10/2017 9:24:37 AM,0,0,1
8/10/2017 9:24:39 AM,0,0,1
8/10/2017 9:24:40 AM,0,0,1
8/10/2017 9:24:41 AM,0,0,1
8/10/2017 9:24:42 AM,0,0,1
8/10/2017 9:24:43 AM,0,0,1
8/10/2017 9:24:44 AM,0,0,1
8/10/2017 9:24:45 AM,0,0,1
8/10/2017 9:24:47 AM,0,0,1
8/10/2017 9:24:48 AM,0,0,1
8/10/2017 9:24:50 AM,0,0,1
8/10/2017 9:24:51 AM,0,0,1
8/10/2017 9:24:52 AM,0,0,1
8/10/2017 9:24:53 AM,0,0,1
8/10/2017 9:24:55 AM,0,0,1
8/10/2017 9:24:56 AM,0,0,1
8/10/2017 9:24:57 AM,0,0,1
8/10/2017 9:24:58 AM,0,0,1
8/10/2017 9:24:59 AM,0,0,1
8/10/2017 9:25:00 AM,0,0,1
8/10/2017 9:25:01 AM,0,0,1
8/10/2017 9:25:03 AM,0,0,1
8/10/2017 9:25:04 AM,0,0,1
8/10/2017 9:25:05 AM,0,0,1
8/10/2017 9:25:06 AM,0,0,1
8/10/2017 9:25:07 AM,0,0,1
8/10/2017 9:25:08 AM,0,0,1
8/10/2017 9:25:09 AM,0,0,1
8/10/2017 9:25:10 AM,0,0,1
8/10/2017 9:25:11 AM,0,0,1
8/10/2017 9:25:12 AM,0,0,1
8/10/2017 9:25:14 AM,0,0,1
8/10/2017 9:25:15 AM,0,0,1
8/10/2017 9:25:16 AM,0,0,1
8/10/2017 9:25:17 AM,0,0,1
8/10/2017 9:25:18 AM,0,0,1
8/10/2017 9:25:19 AM,0,0,1
8/10/2017 9:25:20 AM,0,0,1
8/10/2017 9:25:22 AM,0,0,1
8/10/2017 9:25:23 AM,0,0,1
8/10/2017 9:25:24 AM,0,0,1
8/10/2017 9:25:25 AM,0,0,1
8/10/2017 9:25:26 AM,0,0,1
8/10/2017 9:25:27 AM,0,0,1
8/10/2017 9:25:28 AM,0,0,1
8/10/2017 9:25:30 AM,0,0,1
8/10/2017 9:25:31 AM,0,0,1
8/10/2017 9:25:32 AM,0,0,1
8/10/2017 9:25:33 AM,0,0,1
8/10/2017 9:25:34 AM,0,0,1
8/10/2017 9:25:35 AM,0,0,1
8/10/2017 9:25:36 AM,0,0,1
8/10/2017 9:25:38 AM,0,0,1
8/10/2017 9:25:39 AM,0,0,1
8/10/2017 9:25:40 AM,0,0,1
8/10/2017 9:25:41 AM,0,0,1
8/10/2017 9:25:42 AM,0,0,1
8/10/2017 9:25:43 AM,0,0,1
8/10/2017 9:25:44 AM,0,0,1
8/10/2017 9:25:46 AM,0,0,1
8/10/2017 9:25:47 AM,0,0,1
